,SampleName,replicate,dilution,wwtp,sample_date,filt_protocol,file_name,run_date,ChamberID,target,sample_type,pcr_mix,volume_mL,PCR_ID,spiked,TotalDroplets,SARS-N1_PositiveDroplets,SARS-N1_PosCtrl-PosDrops,SARS-N1_NTCtrl-PosDrops,SARS-N1_(gc/rxn),SARS-N1_(gc/eluate),SARS-N1_(gc/mLWW),SARS-N1_spiked-(gc/rxn),SARS-N1_spNTC-(gc/rxn),SARS-N1_InhibitionQuant,MHV_PositiveDroplets,MHV_PosCtrl-PosDrops,MHV_NTCtrl-PosDrops,MHV_(gc/rxn),MHV_(gc/eluate),MHV_(gc/mLWW),MHV_spiked-(gc/rxn),MHV_spNTC-(gc/rxn),MHV_InhibitionQuant,MHV_SpikeIn(gc),MHV_PercRecovery
4188,05_2022-09-01,A,3,CDA Lugano,2022-09-01,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0644567-6-C1,n1mhv,ww,qscript_xlt,40.0,W,False,25996,47.0,11218.0,0.0,87.16795800549029,4184.061984263534,104.6015496065883,1557.139244630506,1599.728081112499,0.92,1422.0,9674.0,0.0,2709.716116894167,130066.37361092,3251.659340273,3810.360661712955,1167.43135509022,0.98,329907.2626258344,39.42513195244061
4189,05_2022-09-01,A,3,CDA Lugano,2022-09-01,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0644567-6-D1,n1mhv,ww,qscript_xlt,40.0,W,False,26744,40.0,11218.0,0.0,72.09933517910564,3460.76808859707,86.51920221492676,1557.139244630506,1599.728081112499,0.93,1373.0,9674.0,0.0,2538.69747830456,121857.4789586189,3046.436973965472,3810.360661712955,1167.43135509022,1.03,329907.2626258344,36.93688886650065
4190,10_2022-09-01,A,3,ARA Werdhölzli,2022-09-01,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648503-0-C4,n1mhv,ww,qscript_xlt,40.0,Y,False,24633,135.0,10409.0,0.0,264.7170437990196,12706.41810235294,317.6604525588235,1728.974268353541,1599.728081112499,0.93,1313.0,8933.0,0.0,2638.518589232651,126648.8922831672,3166.222307079181,3901.058258898215,1167.43135509022,1.02,329907.2626258344,38.3892404414287
4191,10_2022-09-01,A,3,ARA Werdhölzli,2022-09-01,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648503-0-D4,n1mhv,ww,qscript_xlt,40.0,Y,False,25332,118.0,10409.0,0.0,224.9047613249606,10795.42854359811,269.8857135899527,1728.974268353541,1599.728081112499,0.95,1373.0,8933.0,0.0,2684.218810450913,128842.5029016438,3221.062572541095,3901.058258898215,1167.43135509022,1.01,329907.2626258344,39.05415778850889
4192,16_2022-09-01,A,3,STEP Aire,2022-09-01,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648515-3-C7,n1mhv,ww,qscript_xlt,40.0,Z,False,24160,44.0,10615.0,0.0,87.80599419340466,4214.687721283423,105.3671930320856,1509.538217870878,1613.581587016997,0.89,947.0,9085.0,0.0,1926.103396016588,92452.9630087962,2311.324075219905,2947.009473277133,1207.322256574753,0.94,329907.2626258344,28.02392474567984
4193,16_2022-09-01,A,3,STEP Aire,2022-09-01,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648515-3-D7,n1mhv,ww,qscript_xlt,40.0,Z,False,26924,47.0,10615.0,0.0,84.16087981289128,4039.722231018782,100.9930557754695,1509.538217870878,1613.581587016997,0.89,1072.0,9085.0,0.0,1957.134621763858,93942.46184466519,2348.56154611663,2947.009473277133,1207.322256574753,0.93,329907.2626258344,28.47541490810113
4194,05_2022-08-31,A,3,CDA Lugano,2022-08-31,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0644567-6-A1,n1mhv,ww,qscript_xlt,40.0,W,False,27108,80.0,11218.0,0.0,142.3661649295961,6833.575916620612,170.8393979155153,1597.981492321127,1599.728081112499,0.92,0.0,9674.0,0.0,0.0,0.0,0.0,1157.43080510125,1167.43135509022,0.99,329907.2626258344,0.0
4195,05_2022-08-31,A,3,CDA Lugano,2022-08-31,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0644567-6-B1,n1mhv,ww,qscript_xlt,40.0,W,False,26827,81.0,11218.0,0.0,145.6605781712648,6991.707752220712,174.7926938055178,1597.981492321127,1599.728081112499,0.92,0.0,9674.0,0.0,0.0,0.0,0.0,1157.43080510125,1167.43135509022,0.99,329907.2626258344,0.0
4196,10_2022-08-31,A,3,ARA Werdhölzli,2022-08-31,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648503-0-A4,n1mhv,ww,qscript_xlt,40.0,Y,False,25756,111.0,10409.0,0.0,208.0437781649932,9986.101351919675,249.6525337979919,1712.139819881535,1599.728081112499,0.95,0.0,8933.0,0.0,0.0,0.0,0.0,1158.154731180521,1167.43135509022,0.99,329907.2626258344,0.0
4197,10_2022-08-31,A,3,ARA Werdhölzli,2022-08-31,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648503-0-B4,n1mhv,ww,qscript_xlt,40.0,Y,False,25266,124.0,10409.0,0.0,236.9876645089788,11375.40789643098,284.3851974107746,1712.139819881535,1599.728081112499,0.93,0.0,8933.0,0.0,0.0,0.0,0.0,1158.154731180521,1167.43135509022,0.99,329907.2626258344,0.0
4198,16_2022-08-31,A,3,STEP Aire,2022-08-31,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648515-3-A7,n1mhv,ww,qscript_xlt,40.0,Z,False,27384,60.0,10615.0,0.0,105.6582060829182,5071.593891980074,126.7898472995018,1488.819984229604,1613.581587016997,0.87,0.0,9085.0,0.0,0.0,0.0,0.0,1039.528349374192,1207.322256574753,0.86,329907.2626258344,0.0
4199,16_2022-08-31,A,3,STEP Aire,2022-08-31,v4.1,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648515-3-B7,n1mhv,ww,qscript_xlt,40.0,Z,False,26941,48.0,10615.0,0.0,85.89884983629894,4123.144792142349,103.0786198035587,1488.819984229604,1613.581587016997,0.88,0.0,9085.0,0.0,0.0,0.0,0.0,1039.528349374192,1207.322256574753,0.86,329907.2626258344,0.0
4200,pos_W_2022-09-06,A,1,,,,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0644565-2-C3,n1mhv,pos,qscript_xlt,,W,False,25712,11218.0,11218.0,0.0,27611.89972582211,441790.3956131538,,,,,9674.0,9674.0,0.0,22735.88162862812,363774.1060580499,,,,,0.0,
4201,ntc_W_2022-09-06,A,1,,,,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0644565-2-D3,n1mhv,ntc,qscript_xlt,,W,False,24905,0.0,11218.0,0.0,0.0,0.0,,,,,0.0,9674.0,0.0,0.0,0.0,,,,,0.0,
4202,pos_Y_2022-09-06,A,1,,,,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648514-6-C6,n1mhv,pos,qscript_xlt,,Y,False,24338,10409.0,10409.0,0.0,26881.78791949489,430108.6067119182,,,,,8933.0,8933.0,0.0,22030.19185288907,352483.0696462251,,,,,0.0,
4203,ntc_Y_2022-09-06,A,1,,,,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648514-6-D6,n1mhv,ntc,qscript_xlt,,Y,False,25039,0.0,10409.0,0.0,0.0,0.0,,,,,0.0,8933.0,0.0,0.0,0.0,,,,,0.0,
4204,pos_Z_2022-09-06,A,1,,,,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648518-4-C9,n1mhv,pos,qscript_xlt,,Z,False,24929,10615.0,10615.0,0.0,26724.16691233429,427586.6705973486,,,,,9085.0,9085.0,0.0,21832.41351911346,349318.6163058153,,,,,0.0,
4205,ntc_Z_2022-09-06,A,1,,,,20220906_N1MHV_08310904_17.xlsx,2022-09-06,S-0648518-4-D9,n1mhv,ntc,qscript_xlt,,Z,False,26381,0.0,10615.0,0.0,0.0,0.0,,,,,0.0,9085.0,0.0,0.0,0.0,,,,,0.0,
4206,fpcz_2022-09-01,A,1,,2022-09-01,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656545-9-D4,n1mhv,fpcz,qscript_xlt,40.0,Y,True,27074,822.0,,,1485.14841773209,23762.37468371344,594.059367092836,,,,669.0,,,1205.225029128033,19283.60046604853,482.0900116512132,,,,0.0,
4207,fpc_2022-08-31,A,1,,2022-08-31,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656545-9-C4,n1mhv,fpc,qscript_xlt,40.0,Y,True,19687,378.0,,,933.8733611535885,14941.97377845742,373.5493444614354,,,,288.0,,,709.8748116079579,11357.99698572733,283.9499246431832,,,,0.0,
4208,05_2022-08-30,A,3,CDA Lugano,2022-08-30,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656550-3-B1,n1mhv,ww,qscript_xlt,40.0,W,True,23485,702.0,,,1461.814819944381,70167.11135733027,1754.177783933257,,,,429.0,,,888.0481802404717,42626.31265154264,1065.657816288566,,,,0.0,
4209,10_2022-08-30,A,3,ARA Werdhölzli,2022-08-30,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656550-3-D1,n1mhv,ww,qscript_xlt,40.0,W,True,24055,818.0,,,1666.524050093508,79993.15440448839,1999.82886011221,,,,542.0,,,1097.756043639114,52692.29009467749,1317.307252366937,,,,0.0,
4210,25_2022-08-30,A,3,ARA Sensetal,2022-08-30,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656545-9-B4,n1mhv,ww,qscript_xlt,40.0,Y,True,26666,943.0,,,1734.287686866584,83245.80896959605,2081.145224239901,,,,606.0,,,1107.31088615451,53150.92253541649,1328.773063385412,,,,0.0,
4211,16_2022-08-30,A,3,STEP Aire,2022-08-30,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656543-5-B2,n1mhv,ww,qscript_xlt,40.0,W,True,22860,674.0,,,1441.579915712752,69195.83595421209,1729.895898855302,,,,466.0,,,992.0805649643235,47619.86711828753,1190.496677957188,,,,0.0,
4212,17_2022-08-30,A,5,ARA Chur,2022-08-30,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656543-5-D2,n1mhv,ww,qscript_xlt,40.0,W,True,20852,686.0,,,1611.360738672251,128908.85909378,3222.721477344501,,,,459.0,,,1072.165809038987,85773.26472311893,2144.331618077973,,,,0.0,
4213,19_2022-08-30,A,3,ARA Altenrhein,2022-08-30,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656544-2-B3,n1mhv,ww,qscript_xlt,40.0,W,True,25011,875.0,,,1715.376986504145,82338.09535219896,2058.452383804974,,,,517.0,,,1006.143472904163,48294.88669939985,1207.372167484996,,,,0.0,
4214,05_2022-08-29,A,3,CDA Lugano,2022-08-29,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656550-3-A1,n1mhv,ww,qscript_xlt,40.0,W,True,22612,736.0,,,1593.959216209924,76510.04237807635,1912.751059451909,,,,1121.0,,,2449.253177744482,117564.1525317351,2939.103813293378,,,,0.0,
4215,10_2022-08-29,A,3,ARA Werdhölzli,2022-08-29,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656550-3-C1,n1mhv,ww,qscript_xlt,40.0,W,True,21068,681.0,,,1582.748497405634,75971.92787547044,1899.298196886761,,,,1179.0,,,2774.011875724157,133152.5700347595,3328.814250868988,,,,0.0,
4216,25_2022-08-29,A,3,ARA Sensetal,2022-08-29,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656545-9-A4,n1mhv,ww,qscript_xlt,40.0,Y,True,25782,869.0,,,1651.580849592684,79275.88078044882,1981.89701951122,,,,1539.0,,,2964.771584850328,142309.0360728157,3557.725901820394,,,,0.0,
4217,16_2022-08-29,A,3,STEP Aire,2022-08-29,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656543-5-A2,n1mhv,ww,qscript_xlt,40.0,W,True,23086,657.0,,,1390.732601253941,66755.16486018915,1668.879121504729,,,,1241.0,,,2661.575664225496,127755.6318828238,3193.890797070595,,,,0.0,
4218,17_2022-08-29,A,5,ARA Chur,2022-08-29,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656543-5-C2,n1mhv,ww,qscript_xlt,40.0,W,True,19754,586.0,,,1450.567464012367,116045.3971209894,2901.134928024734,,,,705.0,,,1750.548927233841,140043.9141787073,3501.097854467682,,,,0.0,
4219,19_2022-08-29,A,3,ARA Altenrhein,2022-08-29,v4.1,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656544-2-A3,n1mhv,ww,qscript_xlt,40.0,W,True,22487,787.0,,,1716.045467643644,82370.18244689492,2059.254561172373,,,,1477.0,,,3272.584277350043,157084.045312802,3927.101132820051,,,,0.0,
4220,ntc_W_2022-09-02,A,1,,,,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656544-2-C3,n1mhv,ntc,qscript_xlt,,W,True,22459,692.0,,,1507.531950331677,24120.51120530684,,,,,543.0,,,1178.923942457434,18862.78307931895,,,,,0.0,
4221,ntc_W_2022-09-02,A,1,,,,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656544-2-D3,n1mhv,ntc,qscript_xlt,,W,True,22089,691.0,,,1530.938696448683,24495.01914317892,,,,,553.0,,,1221.281001559351,19540.49602494961,,,,,0.0,
4222,ntc_Y_2022-09-02,A,1,,,,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656602-9-C6,n1mhv,ntc,qscript_xlt,,Y,True,24948,825.0,,,1619.841831876418,25917.46931002269,,,,,656.0,,,1283.553980180506,20536.8636828881,,,,,0.0,
4223,ntc_Y_2022-09-02,A,1,,,,20220902_N1MHV_08290830_09.xlsx,2022-09-02,S-0656602-9-D6,n1mhv,ntc,qscript_xlt,,Y,True,25316,830.0,,,1605.736091586479,25691.77746538366,,,,,665.0,,,1282.232143347707,20515.71429356331,,,,,0.0,
4224,fpcz_2022-09-01,A,1,,2022-09-01,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641465-8-C8,n1mhv,fpcz,qscript_xlt,40.0,Z,False,21520,0.0,9842.0,0.0,0.0,0.0,0.0,1485.14841773209,1612.788961731449,0.92,0.0,8293.0,0.0,0.0,0.0,0.0,1205.225029128033,1282.893061764107,0.94,329907.2626258344,0.0
4225,fpcz_2022-09-01,A,1,,2022-09-01,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641465-8-D8,n1mhv,fpcz,qscript_xlt,40.0,Z,False,22526,0.0,9842.0,0.0,0.0,0.0,0.0,1485.14841773209,1612.788961731449,0.92,0.0,8293.0,0.0,0.0,0.0,0.0,1205.225029128033,1282.893061764107,0.94,329907.2626258344,0.0
4226,exc_2022-09-01,A,1,,2022-09-01,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641458-0-A9,n1mhv,exc,qscript_xlt,40.0,Z,False,24912,0.0,9842.0,0.0,0.0,0.0,0.0,1454.748805448463,1405.182137068637,1.04,0.0,8293.0,0.0,0.0,0.0,0.0,1190.535264734708,1144.673173979805,1.04,329907.2626258344,0.0
4227,exc_2022-09-01,A,1,,2022-09-01,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641458-0-B9,n1mhv,exc,qscript_xlt,40.0,Z,False,24090,0.0,9842.0,0.0,0.0,0.0,0.0,1454.748805448463,1405.182137068637,1.04,0.0,8293.0,0.0,0.0,0.0,0.0,1190.535264734708,1144.673173979805,1.04,329907.2626258344,0.0
4228,fpc_2022-08-31,A,1,,2022-08-31,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641465-8-A8,n1mhv,fpc,qscript_xlt,40.0,Z,False,23252,0.0,9842.0,0.0,0.0,0.0,0.0,933.8733611535885,1612.788961731449,0.58,0.0,8293.0,0.0,0.0,0.0,0.0,709.8748116079579,1282.893061764107,0.55,329907.2626258344,0.0
4229,fpc_2022-08-31,A,1,,2022-08-31,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641465-8-B8,n1mhv,fpc,qscript_xlt,40.0,Z,False,23543,1.0,9842.0,0.0,2.04606804066196,32.73708865059135,0.8184272162647839,933.8733611535885,1612.788961731449,0.58,0.0,8293.0,0.0,0.0,0.0,0.0,709.8748116079579,1282.893061764107,0.55,329907.2626258344,0.0
4230,05_2022-08-30,A,3,CDA Lugano,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641480-1-C1,n1mhv,ww,qscript_xlt,40.0,W,False,23231,83.0,8834.0,0.0,172.4089560325315,8275.629889561513,206.8907472390378,1461.814819944381,1519.23532339018,0.86,0.0,7522.0,0.0,0.0,0.0,0.0,888.0481802404717,1200.102472008392,0.74,329907.2626258344,0.0
4231,05_2022-08-30,A,3,CDA Lugano,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641480-1-D1,n1mhv,ww,qscript_xlt,40.0,W,False,22870,80.0,8834.0,0.0,168.7940644073668,8102.115091553605,202.5528772888401,1461.814819944381,1519.23532339018,0.87,0.0,7522.0,0.0,0.0,0.0,0.0,888.0481802404717,1200.102472008392,0.74,329907.2626258344,0.0
4232,10_2022-08-30,A,3,ARA Werdhölzli,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641481-8-C2,n1mhv,ww,qscript_xlt,40.0,W,False,21064,171.0,8834.0,0.0,392.6419823648563,18846.8151535131,471.1703788378276,1666.524050093508,1519.23532339018,0.87,0.0,7522.0,0.0,0.0,0.0,0.0,1097.756043639114,1200.102472008392,0.91,329907.2626258344,0.0
4233,10_2022-08-30,A,3,ARA Werdhölzli,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641481-8-D2,n1mhv,ww,qscript_xlt,40.0,W,False,22478,175.0,8834.0,0.0,376.4862490488695,18071.33995434573,451.7834988586434,1666.524050093508,1519.23532339018,0.88,0.0,7522.0,0.0,0.0,0.0,0.0,1097.756043639114,1200.102472008392,0.91,329907.2626258344,0.0
4234,16_2022-08-30,A,3,STEP Aire,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641041-4-A4,n1mhv,ww,qscript_xlt,40.0,Y,False,24521,75.0,9989.0,0.0,147.5573177067474,7082.751249923874,177.0687812480969,1441.579915712752,1519.23532339018,0.86,0.0,8557.0,0.0,0.0,0.0,0.0,992.0805649643235,1200.102472008392,0.83,329907.2626258344,0.0
4235,16_2022-08-30,A,3,STEP Aire,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641041-4-B4,n1mhv,ww,qscript_xlt,40.0,Y,False,24434,65.0,9989.0,0.0,128.312728561733,6159.010970963185,153.9752742740796,1441.579915712752,1519.23532339018,0.87,0.0,8557.0,0.0,0.0,0.0,0.0,992.0805649643235,1200.102472008392,0.83,329907.2626258344,0.0
4236,17_2022-08-30,A,5,ARA Chur,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641036-0-A5,n1mhv,ww,qscript_xlt,40.0,Y,False,11687,43.0,9989.0,0.0,177.5571805223092,14204.57444178473,355.1143610446184,1611.360738672251,1519.23532339018,0.95,0.0,8557.0,0.0,0.0,0.0,0.0,1072.165809038987,1200.102472008392,0.89,329907.2626258344,0.0
4237,17_2022-08-30,A,5,ARA Chur,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641036-0-B5,n1mhv,ww,qscript_xlt,40.0,Y,False,23879,94.0,9989.0,0.0,189.994302332814,15199.54418662512,379.9886046656279,1611.360738672251,1519.23532339018,0.94,0.0,8557.0,0.0,0.0,0.0,0.0,1072.165809038987,1200.102472008392,0.89,329907.2626258344,0.0
4238,19_2022-08-30,A,3,ARA Altenrhein,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641067-4-A6,n1mhv,ww,qscript_xlt,40.0,Y,False,24927,223.0,9989.0,0.0,432.8699185254471,20777.75608922146,519.4439022305365,1715.376986504145,1519.23532339018,0.88,0.0,8557.0,0.0,0.0,0.0,0.0,1006.143472904163,1200.102472008392,0.84,329907.2626258344,0.0
4239,19_2022-08-30,A,3,ARA Altenrhein,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641067-4-B6,n1mhv,ww,qscript_xlt,40.0,Y,False,23906,232.0,9989.0,0.0,469.75307919496,22548.14780135808,563.703695033952,1715.376986504145,1519.23532339018,0.86,0.0,8557.0,0.0,0.0,0.0,0.0,1006.143472904163,1200.102472008392,0.84,329907.2626258344,0.0
4240,25_2022-08-30,A,3,ARA Sensetal,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641456-6-C7,n1mhv,ww,qscript_xlt,40.0,Z,False,24099,109.0,9842.0,0.0,218.3655591609821,10481.54683972714,262.0386709931786,1734.287686866584,1612.788961731449,0.95,0.0,8293.0,0.0,0.0,0.0,0.0,1107.31088615451,1282.893061764107,0.86,329907.2626258344,0.0
4241,25_2022-08-30,A,3,ARA Sensetal,2022-08-30,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641456-6-D7,n1mhv,ww,qscript_xlt,40.0,Z,False,26685,117.0,9842.0,0.0,211.6630882207446,10159.82823459574,253.9957058648934,1734.287686866584,1612.788961731449,0.95,0.0,8293.0,0.0,0.0,0.0,0.0,1107.31088615451,1282.893061764107,0.86,329907.2626258344,0.0
4242,05_2022-08-29,A,3,CDA Lugano,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641480-1-A1,n1mhv,ww,qscript_xlt,40.0,W,False,22599,69.0,8834.0,0.0,147.2978356220737,7070.296109859538,176.7574027464885,1593.959216209924,1519.23532339018,0.96,720.0,7522.0,0.0,1559.652449010674,74863.31755251237,1871.582938812809,2449.253177744482,1200.102472008392,0.89,329907.2626258344,22.69223082773382
4243,05_2022-08-29,A,3,CDA Lugano,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641480-1-B1,n1mhv,ww,qscript_xlt,40.0,W,False,23051,96.0,8834.0,0.0,201.029612155834,9649.42138348003,241.2355345870008,1593.959216209924,1519.23532339018,0.93,792.0,7522.0,0.0,1684.13926980094,80838.68495044514,2020.967123761129,2449.253177744482,1200.102472008392,0.85,329907.2626258344,24.50345721613551
4244,10_2022-08-29,A,3,ARA Werdhölzli,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641481-8-A2,n1mhv,ww,qscript_xlt,40.0,W,False,24323,179.0,8834.0,0.0,355.8045630055996,17078.61902426878,426.9654756067195,1582.748497405634,1519.23532339018,0.84,950.0,7522.0,0.0,1919.118243576998,92117.6756916959,2302.941892292397,2774.011875724157,1200.102472008392,0.89,329907.2626258344,27.92229396785712
4245,10_2022-08-29,A,3,ARA Werdhölzli,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641481-8-B2,n1mhv,ww,qscript_xlt,40.0,W,False,22585,189.0,8834.0,0.0,404.7975732139024,19430.28351426731,485.7570878566829,1582.748497405634,1519.23532339018,0.82,900.0,7522.0,0.0,1958.824268749416,94023.56489997197,2350.589122499299,2774.011875724157,1200.102472008392,0.88,329907.2626258344,28.49999850006611
4246,16_2022-08-29,A,3,STEP Aire,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641482-5-A3,n1mhv,ww,qscript_xlt,40.0,W,False,21393,49.0,8834.0,0.0,110.4574171995704,5301.956025579379,132.5489006394845,1390.732601253941,1519.23532339018,0.85,749.0,7522.0,0.0,1716.717024460286,82402.41717409375,2060.060429352344,2661.575664225496,1200.102472008392,0.91,329907.2626258344,24.97744866791573
4247,16_2022-08-29,A,3,STEP Aire,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641482-5-B3,n1mhv,ww,qscript_xlt,40.0,W,False,22741,42.0,8834.0,0.0,89.04586106586332,4274.201331161439,106.855033279036,1390.732601253941,1519.23532339018,0.86,835.0,7522.0,0.0,1801.969693050937,86494.54526644498,2162.363631661125,2661.575664225496,1200.102472008392,0.89,329907.2626258344,26.21783606035467
4248,17_2022-08-29,A,5,ARA Chur,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641041-4-C4,n1mhv,ww,qscript_xlt,40.0,Y,False,23739,96.0,9989.0,0.0,195.1915826369828,15615.32661095863,390.3831652739657,1450.567464012367,1519.23532339018,0.85,439.0,8557.0,0.0,899.1283585506302,71930.26868405042,1798.25671710126,1750.548927233841,1200.102472008392,0.83,329907.2626258344,21.80317829669315
4249,17_2022-08-29,A,5,ARA Chur,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641041-4-D4,n1mhv,ww,qscript_xlt,40.0,Y,False,24687,90.0,9989.0,0.0,175.9299137541047,14074.39310032838,351.8598275082095,1450.567464012367,1519.23532339018,0.86,473.0,8557.0,0.0,931.8791428775045,74550.33143020036,1863.758285755009,1750.548927233841,1200.102472008392,0.82,329907.2626258344,22.59735988739111
4250,19_2022-08-29,A,3,ARA Altenrhein,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641036-0-C5,n1mhv,ww,qscript_xlt,40.0,Y,False,22817,162.0,9989.0,0.0,343.2222564706988,16474.66831059354,411.8667077648385,1716.045467643644,1519.23532339018,0.92,1095.0,8557.0,0.0,2368.993270982126,113711.677007142,2842.791925178551,3272.584277350043,1200.102472008392,0.92,329907.2626258344,34.46777015518709
4251,19_2022-08-29,A,3,ARA Altenrhein,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641036-0-D5,n1mhv,ww,qscript_xlt,40.0,Y,False,23057,162.0,9989.0,0.0,339.6370359064298,16302.57772350863,407.5644430877157,1716.045467643644,1519.23532339018,0.92,1101.0,8557.0,0.0,2356.886333662496,113130.5440157998,2828.263600394996,3272.584277350043,1200.102472008392,0.92,329907.2626258344,34.29161974651866
4252,25_2022-08-29,A,3,ARA Sensetal,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641456-6-A7,n1mhv,ww,qscript_xlt,40.0,Z,False,25265,149.0,9842.0,0.0,284.9203030832813,13676.1745479975,341.9043636999376,1651.580849592684,1612.788961731449,0.87,961.0,8293.0,0.0,1867.971719193394,89662.64252128292,2241.566063032073,2964.771584850328,1282.893061764107,0.94,329907.2626258344,27.1781353970901
4253,25_2022-08-29,A,3,ARA Sensetal,2022-08-29,v4.1,20220901_N1MHV_08290830_17.xlsx,2022-09-01,S-0641456-6-B7,n1mhv,ww,qscript_xlt,40.0,Z,False,24298,138.0,9842.0,0.0,274.3578692647501,13169.17772470801,329.2294431177002,1651.580849592684,1612.788961731449,0.88,1008.0,8293.0,0.0,2040.942126026051,97965.22204925043,2449.130551231261,2964.771584850328,1282.893061764107,0.89,329907.2626258344,29.69477581957874
4254,25_2022-08-28,A,3,ARA Sensetal,2022-08-28,v4.1,20220901_N1MHV_08290830_09.xlsx,2022-09-01,S-0638483-8-A5,n1mhv,ww,qscript_xlt,40.0,Z,True,26405,897.0,,,1664.800467527516,79910.42244132076,1997.760561033019,,,,627.0,,,1157.609401556294,55565.2512747021,1389.131281867552,,,,0.0,
